"Geneid" "5_B1_R1_9wk" "5_B1_R2_9wk" "5_B2_R1_9wk" "5_B2_R2_9wk" "5_cor_B1_R1_9wk" "5_cor_B1_R2_9wk" "5_cor_B2_R1_9wk" "5_cor_B2_R2_9wk"
"GFRA2" 368 265 209 232 438 303 187 757
"DOK2" 2 4 0 4 2 9 2 3
"XPO7" 2873 1645 4938 4985 3812 2455 2458 3154
"NPM2" 194 126 163 338 116 83 78 137
"FGF17" 368 233 299 397 325 273 204 293
"DMTN" 1037 464 1226 1404 399 368 426 313
"FAM160B2" 1293 878 2574 2687 2036 1964 1721 1762
"NUDT18" 52 60 141 107 77 68 66 51
"HR" 22 18 33 90 48 33 6 31
"REEP4" 139 87 410 276 329 267 204 291
"LGI3" 67 159 101 99 81 32 43 71
"SFTPC" 0 0 2 2 2 2 1 7
"BMP1" 419 577 899 1136 1360 1403 914 1420
"PHYHIP" 169 180 278 293 99 112 133 128
"POLR3D" 969 507 1917 1721 1457 967 975 1081
"PIWIL2" 44 26 101 77 56 61 77 53
"SLC39A14" 426 357 779 746 690 589 476 688
"PPP3CC" 408 218 623 707 580 361 325 452
"SORBS3" 371 469 1051 956 1164 986 829 994
"AC037459.4" 6 8 21 16 15 30 19 33
"PDLIM2" 54 68 112 133 101 116 88 157
"C8orf58" 210 229 311 457 343 322 216 370
"CCAR2" 2826 1480 4363 5029 4102 2805 2135 3509
"BIN3" 194 117 370 379 247 193 205 219
"EGR3" 131 12 30 42 32 53 44 22
"PEBP4" 2 2 0 2 3 0 0 1
"RHOBTB2" 1293 527 1396 2106 1253 726 541 998
"TNFRSF10B" 1684 967 4103 3411 2589 1955 2063 2288
"TNFRSF10C" 10 20 8 13 14 4 4 7
"TNFRSF10D" 30 23 70 61 80 41 18 62
"TNFRSF10A" 6 4 6 5 12 1 2 8
"CHMP7" 1199 607 1843 2027 1355 861 790 1294
"R3HCC1" 941 474 1223 1604 1069 583 598 832
"LOXL2" 237 182 1301 1106 315 1443 1331 254
"ENTPD4" 2387 978 3757 3294 2258 1987 1799 2108
"SLC25A37" 642 689 1507 1635 1611 1537 1518 1483
"NKX3-1" 0 0 2 8 4 0 8 5
"NKX2-6" 0 0 0 0 0 0 0 0
"STC1" 444 56 151 215 37 111 142 17
"ADAM28" 30 4 9 37 1 9 28 4
"ADAMDEC1" 0 0 0 2 0 2 0 2
"ADAM7" 0 0 0 4 0 2 0 0
"NEFM" 3485 2098 4481 4038 1681 1664 1587 1804
"NEFL" 5757 7014 14577 12501 5622 4889 4857 6365
"DOCK5" 408 690 1103 949 1381 1696 1215 2289
"GNRH1" 110 76 2035 1275 283 306 264 363
"KCTD9" 371 414 991 948 852 804 799 1132
"CDCA2" 177 86 528 336 542 399 372 409
"EBF2" 1512 295 1577 2129 72 355 268 74
"PPP2R2A" 1509 1048 2686 2464 1931 1433 1578 1739
"BNIP3L" 3991 2193 6681 7470 4712 2890 2780 3797
"PNMA2" 5886 4399 11029 10613 6634 4329 4306 6203
"DPYSL2" 22275 15394 29251 32888 19357 10910 9222 19874
"ADRA1A" 163 17 104 112 37 12 12 25
"STMN4" 6144 2339 9791 10545 5229 2367 2358 4113
"TRIM35" 705 335 1210 1108 781 487 478 631
"PTK2B" 256 271 865 755 574 396 489 571
"CHRNA2" 3 4 16 16 0 0 5 0
"EPHX2" 80 101 381 295 81 110 191 70
"CLU" 7219 23402 45524 36887 23258 23631 17442 46721
"SCARA3" 694 1705 3807 3277 1676 1672 1423 1943
"CCDC25" 795 700 1734 1696 1286 968 900 1067
"ESCO2" 114 108 231 200 514 268 180 334
"PBK" 299 274 1233 768 1096 754 763 713
"SCARA5" 0 0 0 3 4 0 0 0
"NUGGC" 0 0 2 5 2 0 0 0
"ELP3" 1038 683 1829 1901 1583 931 946 1365
"PNOC" 14 22 48 64 2 4 13 9
"ZNF395" 669 511 1037 1113 1119 936 855 894
"FBXO16" 145 94 330 327 146 127 115 166
"FZD3" 8652 5503 15773 15571 11305 7515 7275 11588
"EXTL3" 4081 2019 6710 6836 4232 2281 2301 3777
"INTS9" 379 209 633 744 593 434 327 504
"HMBOX1" 745 463 1127 945 987 545 541 818
"KIF13B" 266 454 915 768 721 439 527 896
"DUSP4" 3722 1245 3022 4724 1822 1312 1258 1239
"SARAF" 7902 6673 13624 15303 8945 5592 5246 10116
"LEPROTL1" 1733 914 2943 3312 3267 1475 1165 2098
"MBOAT4" 17 9 31 16 26 25 10 30
"DCTN6" 1033 716 1593 1893 1211 649 600 1077
"RBPMS" 161 294 840 675 418 451 454 528
"GTF2E2" 391 214 839 632 505 381 431 408
"SMIM18" 270 106 324 413 145 62 76 103
"GSR" 1062 680 2229 2213 1542 968 1043 1378
"UBXN8" 164 164 397 435 348 250 272 253
"PPP2CB" 3253 2989 5951 5929 5302 2953 3168 4924
"TEX15" 51 47 142 142 305 98 95 322
"PURG" 524 301 955 881 632 531 538 683
"WRN" 797 418 1477 1567 1413 926 965 1055
"NRG1" 1596 281 848 751 139 288 371 155
"FUT10" 204 152 346 324 305 179 253 312
"TTI2" 182 81 359 309 260 154 149 206
"MAK16" 240 186 434 593 413 324 367 311
"RNF122" 739 106 823 917 592 336 349 376
"DUSP26" 1010 258 1134 1482 306 257 236 271
"UNC5D" 388 196 335 500 117 505 398 135
"KCNU1" 0 0 0 2 9 1 0 2
"ZNF703" 339 357 152 198 363 341 310 398
"ERLIN2" 1339 1454 2936 3077 2116 1640 1710 2142
"ADGRA2" 68 76 205 182 205 1657 1362 172
"BRF2" 201 84 251 334 177 99 85 132
"RAB11FIP1" 86 34 205 162 68 35 74 90
"GOT1L1" 0 0 0 0 0 0 0 0
"ADRB3" 0 0 0 0 0 0 0 0
"EIF4EBP1" 211 79 476 443 293 253 267 172
"ASH2L" 1263 705 1905 2339 1387 969 900 1287
"STAR" 47 21 113 117 34 18 22 17
"LSM1" 241 135 320 447 281 143 149 232
"BAG4" 572 277 1061 735 623 409 371 494
"DDHD2" 2612 1445 4760 5242 2868 2384 2306 2470
"PLPP5" 932 527 1735 1828 1297 1106 1088 1210
"NSD3" 7966 3258 12021 12219 8562 6205 5605 7666
"LETM2" 180 142 344 557 220 274 171 367
"FGFR1" 3639 4008 11086 10376 5483 7549 7052 6489
"C8orf86" 5 2 6 2 0 1 2 3
"TACC1" 1620 2545 5090 4509 3687 3597 3327 4451
"PLEKHA2" 149 330 623 473 904 639 696 637
"HTRA4" 0 0 2 8 2 0 2 4
"TM2D2" 813 739 1535 1795 845 716 572 902
"ADAM9" 3064 7066 13583 13507 8115 5950 6177 11209
"ADAM32" 90 152 148 263 332 300 168 414
"ADAM18" 0 0 5 1 2 1 0 1
"ADAM2" 0 1 0 0 0 0 0 0
"IDO1" 0 0 0 0 0 4 2 0
"IDO2" 0 1 2 0 0 0 0 0
"C8orf4" 39 23 496 438 36 148 138 21
"ZMAT4" 255 126 320 230 74 69 106 102
"SFRP1" 1448 1491 1001 1501 581 1362 960 573
"GOLGA7" 1412 1039 2327 2561 2135 1303 1192 1648
"GINS4" 119 100 304 278 311 255 148 185
"GPAT4" 2324 1072 3100 3331 2444 1680 1453 2151
"NKX6-3" 0 2 2 10 0 0 0 0
"ANK1" 266 289 403 469 270 196 178 304
"KAT6A" 5326 2257 7361 7686 5701 3497 3280 4830
"AP3M2" 1510 804 2349 2656 1300 1013 1081 1238
"PLAT" 287 295 3994 2792 470 825 629 539
"IKBKB" 882 642 1862 1772 1630 1422 1289 1424
"POLB" 897 292 1048 1424 572 379 397 428
"DKK4" 1 2 9 5 2 2 2 1
"VDAC3" 2623 1758 3888 4067 2654 1878 2114 2131
"SLC20A2" 612 700 1400 1351 1011 919 731 1826
"SMIM19" 291 196 592 617 448 312 354 358
"CHRNB3" 0 0 11 17 0 2 0 2
"CHRNA6" 7 15 54 36 14 27 39 13
"THAP1" 238 141 367 349 302 143 157 206
"RNF170" 895 621 1515 1492 1143 860 743 1142
"HOOK3" 3903 2274 6195 6534 6163 4513 3954 5679
"FNTA" 791 427 1189 1419 968 712 656 806
"POMK" 273 144 392 431 248 134 149 203
"HGSNAT" 2333 1910 3989 4863 3244 3362 3030 3503
"SPIDR" 1018 631 1805 1888 1360 1264 1080 1269
"CEBPD" 304 546 1006 776 669 854 752 813
"PRKDC" 8144 4708 13806 13991 15098 9105 8336 11246
"MCM4" 1929 1260 3013 3589 4558 2781 2072 2828
"UBE2V2" 2458 1657 3185 3539 2325 1540 1570 1748
"EFCAB1" 46 93 35 28 174 200 162 227
"SNAI2" 23 22 127 89 87 182 290 14
"C8orf22" 0 0 0 0 0 0 0 0
"SNTG1" 477 408 894 984 2174 1148 742 1750
"PXDNL" 41 17 100 97 28 28 35 13
"PCMTD1" 1657 1139 3338 2693 2258 1981 1936 2068
"ST18" 2527 127 2878 3693 148 164 334 130
"ALKAL1" 0 0 10 5 1 2 2 0
"RB1CC1" 3509 1611 5010 5488 3934 2242 2256 3267
"NPBWR1" 0 0 1 0 0 2 0 0
"OPRK1" 93 56 56 44 79 25 48 121
"ATP6V1H" 1492 1026 2189 2211 1218 862 785 1166
"RGS20" 173 184 342 347 131 115 150 127
"TCEA1" 2065 1461 5029 4680 2606 2120 2323 2093
"LYPLA1" 943 551 1648 1733 1147 684 733 847
"MRPL15" 547 341 983 1056 760 459 455 680
"SOX17" 0 0 0 0 0 0 0 0
"RP1" 0 0 0 6 0 0 1 0
"XKR4" 2157 702 1952 2192 1727 747 685 1604
"TMEM68" 695 413 1125 1209 812 493 534 666
"TGS1" 699 259 1061 1133 1097 604 574 747
"LYN" 31 46 58 55 37 47 52 56
"RPS20" 5199 3076 8675 10247 8899 5435 5236 6103
"MOS" 0 0 0 0 0 0 0 0
"PLAG1" 318 271 851 540 473 641 663 373
"CHCHD7" 513 242 754 787 516 401 480 387
"SDR16C5" 0 4 0 1 2 0 0 0
"PENK" 68 21 4 15 45 143 41 16
"IMPAD1" 3084 2040 5536 5542 3700 2502 2592 2954
"FAM110B" 1007 199 875 1046 1652 613 640 1156
"UBXN2B" 2338 1028 3142 3608 2364 1403 1445 2112
"CYP7A1" 2 0 2 7 4 2 0 2
"SDCBP" 2632 2035 5610 4907 4106 2530 2994 4548
"NSMAF" 858 579 1611 1675 1432 1201 1139 1178
"TOX" 1098 735 2441 2699 900 485 624 811
"CA8" 204 96 57 48 143 31 38 194
"RAB2A" 4220 2956 5920 6556 5047 2727 2810 3841
"CHD7" 10050 4390 10354 11577 24982 9192 8113 16852
"CLVS1" 487 182 516 546 133 79 131 123
"ASPH" 1591 1075 4457 3717 2139 2254 2407 1650
"NKAIN3" 145 26 263 303 31 49 67 52
"GGH" 422 166 994 954 469 384 407 336
"TTPA" 15 19 84 46 69 41 55 95
"YTHDF3" 3292 2299 4703 4540 3603 2694 2658 3077
"BHLHE22" 899 109 328 315 76 31 33 23
"CYP7B1" 43 16 34 43 7 6 32 9
"ARMC1" 1335 642 1941 2227 1470 885 783 1175
"MTFR1" 271 130 626 536 376 300 253 308
"PDE7A" 2108 581 2592 3067 2152 1563 1433 1586
"DNAJC5B" 2 0 0 0 0 0 2 4
"TRIM55" 2 0 0 2 18 2 2 2
"CRH" 24 58 6 16 104 22 46 157
"RRS1" 247 203 446 439 489 238 282 389
"ADHFE1" 63 122 171 183 441 320 351 489
"C8orf46" 400 836 1489 1710 1072 619 774 978
"MYBL1" 305 341 627 406 637 784 677 546
"VCPIP1" 1171 792 1780 1622 1332 911 991 1171
"C8orf44-SGK3" 0 2 2 6 3 0 0 2
"C8orf44" 153 83 271 318 217 152 161 229
"SGK3" 35 45 56 39 104 95 96 121
"MCMDC2" 54 32 72 92 74 59 44 78
"TCF24" 4 12 12 6 28 34 21 27
"PPP1R42" 20 29 40 32 54 57 30 85
"COPS5" 1071 824 1594 1856 1447 943 901 1324
"CSPP1" 1481 1520 2539 2354 3068 2777 2274 3401
"ARFGEF1" 2293 1292 4605 4723 2620 1939 1980 2370
"CPA6" 0 2 12 14 2 0 4 0
"PREX2" 605 911 2151 2428 1089 1452 1410 1714
"C8orf34" 59 185 75 91 161 145 115 180
"SULF1" 313 646 513 647 541 2640 2228 332
"SLCO5A1" 1527 229 1255 1834 444 289 304 367
"PRDM14" 0 0 0 0 2 1 0 0
"NCOA2" 2820 1559 4386 4360 2159 1992 1987 2185
"TRAM1" 1093 1331 2971 2879 2360 1993 2000 2461
"LACTB2" 67 74 223 141 106 91 108 90
"XKR9" 11 15 40 40 9 8 23 16
"EYA1" 35 19 180 157 40 57 59 37
"MSC" 7 0 3 7 20 21 22 12
"TRPA1" 0 1 1 0 4 4 0 0
"KCNB2" 89 34 111 197 26 32 34 16
"TERF1" 1170 662 1856 2025 1640 1134 1104 1305
"SBSPON" 117 123 145 187 296 524 487 255
"C8orf89" 11 3 8 7 9 7 8 2
"RPL7" 8458 4533 14250 16275 16051 8753 8725 10270
"RDH10" 270 347 778 555 564 1057 854 565
"STAU2" 2550 1382 3576 4266 2148 1271 1474 1743
"UBE2W" 1108 675 1793 1703 1228 846 918 1054
"ELOC" 855 531 1358 1486 978 558 574 853
"TMEM70" 376 196 734 701 357 258 241 326
"LY96" 2 0 20 10 7 2 5 6
"JPH1" 126 75 123 141 118 80 105 93
"GDAP1" 3272 1420 4705 5628 2525 1716 1695 2052
"PI15" 2213 21944 14089 21278 9548 7780 7782 27722
"CRISPLD1" 1274 4327 5677 8283 3545 2071 1990 6060
"HNF4G" 57 47 139 146 54 51 62 80
"ZFHX4" 6722 3304 8059 10048 2978 3431 3223 2795
"PEX2" 485 472 1175 1115 745 557 609 700
"PKIA" 10036 3608 14350 16934 4023 2737 3317 3549
"ZC2HC1A" 2627 1203 4063 4156 2246 1801 1703 2026
"IL7" 55 25 73 88 53 47 30 51
"STMN2" 21281 7975 21662 27226 5008 4788 6458 4408
"HEY1" 319 274 490 375 375 257 274 363
"MRPS28" 44 49 79 81 82 42 38 79
"TPD52" 122 85 131 122 89 135 174 117
"ZBTB10" 2070 822 3259 2886 2374 1360 1369 1935
"ZNF704" 4516 1668 5265 5598 7122 3781 3489 5739
"PAG1" 1881 909 2108 1873 2057 1207 1310 1866
"FABP5" 630 485 1263 818 1380 1302 2430 713
"PMP2" 262 2323 918 578 24967 8732 6058 15235
"FABP9" 0 2 6 2 3 0 3 4
"FABP4" 4 6 9 4 21 5 11 2
"FABP12" 0 1 1 0 2 2 0 2
"IMPA1" 523 452 1031 1020 613 514 477 602
"SLC10A5" 68 18 68 83 24 26 28 21
"ZFAND1" 356 219 903 649 499 440 468 413
"CHMP4C" 2 0 0 4 0 0 2 0
"SNX16" 171 120 350 321 333 214 163 263
"RALYL" 648 537 1568 1630 373 357 387 385
"LRRCC1" 1177 1076 2972 2763 1898 1825 1454 1982
"E2F5" 358 377 951 993 633 472 457 566
"C8orf59" 434 361 751 955 638 487 495 566
"CA13" 95 129 330 307 199 235 120 262
"CA1" 2 2 6 10 2 4 5 8
"CA3" 23 113 127 182 67 95 63 134
"CA2" 143 163 656 475 302 242 288 385
"ATP6V0D2" 4 3 34 8 2 4 17 0
"PSKH2" 0 2 0 2 0 0 0 2
"SLC7A13" 0 2 0 0 0 0 0 0
"WWP1" 970 872 1560 1535 1265 826 1071 1272
"RMDN1" 795 764 1744 1667 1525 1064 1080 1267
"CPNE3" 1799 1460 3401 3419 2802 1842 1754 2503
"CNGB3" 6 8 5 6 0 3 3 4
"CNBD1" 0 0 0 0 0 0 0 0
"DCAF4L2" 4 4 0 2 14 8 3 16
"MMP16" 2598 2064 3813 3924 15723 6757 5067 10391
"RIPK2" 134 170 479 406 347 264 270 316
"OSGIN2" 357 346 1097 828 462 325 434 433
"NBN" 966 704 1761 1837 1680 1068 1200 1326
"DECR1" 567 595 1563 1573 1459 963 980 1209
"CALB1" 325 195 1204 1167 283 173 213 156
"TMEM64" 345 488 1296 990 892 834 854 822
"NECAB1" 258 310 480 388 330 324 336 287
"C8orf88" 25 42 109 102 89 52 59 31
"TMEM55A" 429 318 856 682 475 357 364 424
"OTUD6B" 604 416 1150 1306 907 634 579 727
"LRRC69" 4 3 13 29 19 17 13 22
"SLC26A7" 209 544 711 454 338 393 1020 313
"RUNX1T1" 4347 1435 5283 5170 1345 1418 1247 1335
"TRIQK" 541 454 1268 1062 552 478 514 569
"FAM92A" 917 512 1586 1604 1019 931 799 1206
"RBM12B" 1331 575 2617 1756 1768 1226 1345 1510
"TMEM67" 491 624 1343 1430 1104 1165 1098 1425
"PDP1" 1926 1329 4399 3877 1636 1718 1375 1384
"CDH17" 0 0 7 7 2 8 5 1
"GEM" 57 58 506 290 153 192 187 139
"RAD54B" 71 60 187 191 143 83 72 91
"FSBP" 31 37 107 84 29 30 16 53
"ESRP1" 1 4 7 27 4 6 4 0
"DPY19L4" 564 663 1504 1531 1605 1063 1090 1460
"INTS8" 1393 698 2335 2479 1808 1359 1252 1590
"CCNE2" 141 66 174 267 397 216 121 249
"NDUFAF6" 395 196 567 601 321 230 177 266
"TP53INP1" 2588 1758 5490 5792 2409 1895 1797 3092
"PLEKHF2" 286 159 680 606 457 326 329 356
"C8orf37" 219 266 606 584 435 391 368 545
"GDF6" 8 4 16 10 12 18 8 12
"UQCRB" 2175 1186 3071 3579 3050 1612 1571 2292
"MTERF3" 453 265 709 732 662 513 495 513
"PTDSS1" 1301 800 1955 2421 1166 932 770 1015
"SDC2" 1045 2199 3826 4064 1282 1542 1891 2683
"CPQ" 36 113 11 9 83 21 50 135
"TSPYL5" 0 0 0 0 4 0 0 2
"MTDH" 2855 2285 4226 4453 3664 2780 2588 3114
"LAPTM4B" 2721 2516 5774 6116 5419 2801 2854 4280
"MATN2" 526 1104 3699 2205 1225 1495 1698 1631
"RPL30" 2312 1793 3736 4342 3720 2489 2353 2942
"ERICH5" 8 15 2 8 9 22 21 26
"RIDA" 181 190 412 424 377 216 244 300
"POP1" 446 229 751 785 593 494 451 528
"NIPAL2" 96 79 346 296 174 491 295 216
"STK3" 162 201 574 498 486 532 497 415
"KCNS2" 183 139 377 316 82 121 95 106
"OSR2" 8 8 24 9 24 380 186 13
"VPS13B" 2244 1638 3981 4446 3413 2554 2503 3318
"COX6C" 1076 820 1906 2115 1462 891 895 1358
"RGS22" 7 10 6 6 30 6 15 25
"FBXO43" 12 16 36 34 39 61 31 44
"POLR2K" 705 563 1340 1533 1057 531 641 681
"SPAG1" 268 459 802 797 886 1031 702 944
"RNF19A" 2171 1838 5646 6001 3597 3970 2999 4621
"ANKRD46" 1893 1023 2632 3104 1054 871 862 1053
"SNX31" 4 70 28 53 31 33 33 48
"PABPC1" 13083 8857 20818 20677 21682 14522 15860 16059
"YWHAZ" 20157 13717 39564 39348 16241 11745 13045 13839
"ZNF706" 1990 2084 4337 4054 2436 2291 2482 2541
"GRHL2" 44 45 54 126 78 116 66 60
"NCALD" 2199 2538 5980 5541 4905 2302 2198 4279
"RRM2B" 608 703 2273 1731 1114 739 873 1009
"UBR5" 6359 4010 10364 10747 8910 6620 6431 8485
"ODF1" 0 0 2 2 0 0 0 0
"KLF10" 1440 354 3213 3015 930 962 1274 737
"AZIN1" 8148 5753 11800 12926 7805 4782 5373 6134
"ATP6V1C1" 1423 1239 2295 2275 1901 1359 1246 1839
"BAALC" 787 588 1658 1736 1338 500 419 907
"FZD6" 208 179 1017 1215 269 476 514 435
"CTHRC1" 8 3 19 12 5 9 2 13
"SLC25A32" 336 173 630 596 436 351 356 335
"DCAF13" 907 569 1778 1774 1440 840 952 1060
"RIMS2" 890 455 1036 1375 610 430 398 489
"DPYS" 5 4 7 4 4 3 2 5
"DCSTAMP" 0 0 0 0 0 2 0 2
"LRP12" 1677 485 2322 2517 1440 946 918 1226
"ZFPM2" 978 268 1012 940 372 323 429 338
"OXR1" 979 753 2153 1928 1184 820 1053 913
"ABRA" 0 0 4 2 0 2 2 4
"ANGPT1" 103 62 142 143 45 126 127 44
"RSPO2" 22 6 11 4 0 6 27 2
"EIF3E" 2407 1170 4391 4677 4921 2599 2798 3251
"EMC2" 408 352 916 728 578 421 528 481
"TMEM74" 64 12 78 52 7 24 23 4
"TRHR" 8 4 12 8 3 4 4 0
"NUDCD1" 411 205 783 671 496 329 360 309
"ENY2" 1710 1151 1922 2267 1765 1278 1272 1287
"PKHD1L1" 125 56 407 671 40 141 265 30
"EBAG9" 452 260 780 866 429 385 341 384
"SYBU" 1513 1180 3178 3464 1784 1607 1511 1890
"KCNV1" 12 12 12 19 2 12 8 0
"CSMD3" 876 548 1339 1658 1340 591 591 1258
"TRPS1" 832 1279 1460 1154 1334 1602 1719 1484
"EIF3H" 2814 1376 4679 4814 4275 2238 2223 3021
"UTP23" 584 280 728 828 675 494 418 568
"RAD21" 5313 2943 10464 10337 7109 4553 4645 5574
"AARD" 3 1 0 3 2 4 4 7
"SLC30A8" 8 2 6 17 0 10 6 2
"MED30" 189 82 302 353 255 134 109 163
"EXT1" 2076 1826 2002 1781 1760 1704 2223 1768
"SAMD12" 131 85 171 170 34 57 105 39
"TNFRSF11B" 30 61 84 54 159 213 161 170
"COLEC10" 2 1 0 2 0 0 2 0
"MAL2" 84 92 113 110 51 80 87 59
"NOV" 70 152 250 117 169 155 228 309
"ENPP2" 396 568 1328 1308 646 717 755 806
"TAF2" 1391 676 2003 2379 1822 1306 1228 1372
"DSCC1" 134 116 214 269 356 224 166 220
"DEPTOR" 64 103 115 134 84 79 93 114
"COL14A1" 343 1138 1845 1673 861 5009 2205 1336
"MRPL13" 337 185 650 693 465 300 289 380
"MTBP" 290 180 509 549 578 512 436 469
"SNTB1" 388 1154 1315 1390 1862 1762 2122 2467
"HAS2" 176 845 483 333 1442 1222 840 895
"ZHX2" 750 597 1093 1076 1601 970 1159 1501
"DERL1" 1700 911 2516 2764 1334 1056 1234 1236
"TBC1D31" 237 155 507 357 481 384 437 326
"FAM83A" 2 0 2 4 2 0 0 6
"C8orf76" 35 12 68 53 37 49 32 43
"ZHX1-C8orf76" 8 7 19 13 19 10 9 10
"ZHX1" 1608 852 2952 2881 1389 912 1002 1283
"ATAD2" 883 598 1674 1604 3083 2095 1543 2018
"WDYHV1" 302 137 603 530 305 208 221 237
"FBXO32" 562 2168 1595 2132 648 998 582 1319
"KLHL38" 0 2 0 2 10 2 0 2
"ANXA13" 0 2 12 8 3 0 3 8
"FAM91A1" 1001 1017 2351 2601 1762 1363 1158 1770
"FER1L6" 18 2 39 37 8 29 10 15
"TMEM65" 1054 1061 2638 2223 1434 1253 1385 1388
"TRMT12" 381 198 583 662 406 280 311 394
"RNF139" 1187 839 2018 2199 1335 952 934 1250
"TATDN1" 294 189 511 540 378 263 239 315
"NDUFB9" 1155 850 2017 2173 1463 893 803 1441
"MTSS1" 5214 2319 6142 6606 7403 3619 2862 5916
"ZNF572" 22 5 81 60 0 0 0 0
"SQLE" 2379 1877 3407 3794 4208 2032 1587 3542
"WASHC5" 1066 725 1711 1846 1458 949 890 1353
"NSMCE2" 226 141 399 431 381 235 222 276
"TRIB1" 347 73 469 523 213 206 222 169
"FAM84B" 438 877 1012 922 1027 976 890 1443
"POU5F1B" 6 4 17 28 12 8 16 13
"MYC" 192 235 472 590 996 479 290 683
"GSDMC" 0 2 0 2 0 6 0 2
"FAM49B" 2165 1229 2689 3323 2004 1318 1364 1623
"ASAP1" 2060 1699 3985 3487 3612 2731 2520 3889
"ADCY8" 106 161 122 77 58 59 86 39
"EFR3A" 788 629 1641 1589 1260 1299 1060 1206
"OC90" 0 0 0 0 0 0 2 0
"HHLA1" 6 4 8 25 0 0 2 0
"KCNQ3" 1313 401 1109 1072 721 616 936 654
"LRRC6" 149 241 345 341 401 371 356 535
"TMEM71" 73 14 78 88 4 23 21 34
"PHF20L1" 2807 1464 3371 3945 3118 2305 1959 2729
"TG" 28 6 18 20 19 9 8 17
"SLA" 125 16 43 51 18 20 10 2
"WISP1" 14 1 9 6 123 148 132 7
"NDRG1" 118 83 97 76 164 125 114 150
"ST3GAL1" 245 52 276 273 47 123 70 38
"ZFAT" 154 59 201 190 155 85 42 126
"KHDRBS3" 466 309 575 373 110 73 115 61
"FAM135B" 0 0 2 0 0 0 1 0
"COL22A1" 0 2 4 13 5 2 0 3
"KCNK9" 14 5 8 7 2 2 0 15
"TRAPPC9" 1107 732 1903 2014 1055 558 720 850
"CHRAC1" 263 159 376 466 459 318 242 306
"AGO2" 3815 1714 6295 6316 5700 4007 3694 4748
"PTK2" 3566 2680 7197 6780 6514 5119 4536 5968
"DENND3" 373 300 550 598 280 349 350 354
"SLC45A4" 392 225 565 725 506 266 280 498
"GPR20" 0 0 2 3 0 0 9 0
"PTP4A3" 290 217 757 737 759 683 724 376
"MROH5" 0 4 0 0 5 2 5 2
"AC138647.1" 6 0 2 0 0 0 0 0
"TSNARE1" 523 246 651 783 590 529 398 536
"ADGRB1" 809 847 624 820 2682 1109 628 1835
"ARC" 74 114 123 203 453 205 118 335
"JRK" 1491 654 2252 2323 2069 1265 1196 1660
"PSCA" 0 2 0 0 4 0 4 2
"LY6K" 0 0 3 0 1 2 0 0
"THEM6" 76 125 142 190 145 96 93 142
"SLURP1" 1 0 0 0 0 0 0 0
"LYPD2" 0 0 0 0 0 0 0 1
"LYNX1" 76 172 213 112 203 145 185 347
"LY6D" 0 0 0 0 0 0 0 0
"GML" 0 0 0 0 0 0 0 0
"CYP11B1" 0 0 0 0 0 0 0 0
"CYP11B2" 0 0 0 0 0 0 0 0
"LY6E" 137 68 185 197 91 188 136 59
"LY6L" 0 0 0 0 0 0 0 0
"LY6H" 712 617 996 1157 651 659 560 769
"GPIHBP1" 0 0 0 0 0 2 0 0
"ZFP41" 309 157 482 503 409 242 253 368
"GLI4" 217 136 397 406 374 265 253 401
"ZNF696" 441 198 625 656 521 349 299 429
"TOP1MT" 249 147 339 370 283 282 257 221
"RHPN1" 815 723 1149 1513 1589 1514 1372 1487
"MAFA" 28 136 79 126 83 83 31 191
"ZC3H3" 664 342 1084 1056 924 562 547 758
"GSDMD" 5 10 67 50 9 49 25 14
"MROH6" 109 48 148 176 201 118 107 124
"NAPRT" 95 52 123 132 289 99 73 170
"EEF1D" 1302 826 1826 2119 2366 1371 1196 1940
"TIGD5" 407 220 652 730 487 296 244 415
"TSTA3" 515 386 845 1064 708 631 551 679
"ZNF623" 1629 647 2250 2479 1727 1103 1148 1516
"ZNF707" 281 204 497 502 508 418 313 448
"CCDC166" 0 0 0 0 0 0 0 1
"MAPK15" 354 206 582 577 966 1484 955 953
"FAM83H" 76 50 147 111 133 147 109 119
"SCRIB" 3785 3572 6332 7438 6524 5383 4731 6129
"PUF60" 2719 2234 4167 4994 4689 2951 2381 3991
"NRBP2" 3477 4350 8055 9576 9342 8700 7325 8955
"EPPK1" 57 37 136 128 37 51 92 70
"PLEC" 9195 12953 23442 26761 17769 23854 18098 24609
"PARP10" 86 87 231 221 134 217 179 159
"GRINA" 3007 2877 5417 5815 3682 2639 2541 4058
"SPATC1" 4 7 0 2 0 0 2 3
"OPLAH" 8 8 14 38 10 31 22 6
"EXOSC4" 131 79 222 191 157 68 74 106
"GPAA1" 1059 825 2376 2397 1589 1214 1215 1614
"CYC1" 1125 716 1874 2244 1795 1158 1154 1413
"SHARPIN" 587 511 1153 1203 1023 778 831 816
"MAF1" 1123 651 1702 1982 1679 899 840 1476
"WDR97" 104 40 149 154 120 151 80 109
"HGH1" 425 263 728 791 664 406 400 542
"MROH1" 714 593 1262 1469 797 786 774 837
"BOP1" 1093 527 1559 1886 1510 1081 905 1304
"SCX" 143 100 114 121 185 189 193 194
"HSF1" 1049 741 2093 1906 1698 1120 1021 1478
"DGAT1" 690 426 972 1109 882 798 645 791
"SCRT1" 3028 334 2139 3240 705 516 483 636
"TMEM249" 0 0 0 0 0 0 0 0
"SLC52A2" 553 407 1179 1028 800 514 514 725
